Id,SalePrice
1461,119918.10137624336
1462,151507.77763536986
1463,180316.5833387347
1464,197306.66372931487
1465,202103.1830929324
1466,170553.45615067866
1467,179398.01954481835
1468,159570.72748610802
1469,196355.21029669855
1470,118714.90581282048
1471,188363.82017968208
1472,98939.37046714319
1473,95103.1513403361
1474,143870.21103037623
1475,107726.01636247418
1476,354027.7089544324
1477,246378.4450835659
1478,299957.1459224982
1479,300294.54418934707
1480,465047.83570963785
1481,322065.674039807
1482,213583.35181038594
1483,180828.42131606038
1484,160243.3309467442
1485,197976.5575342289
1486,195088.07854461143
1487,336123.1655719606
1488,235381.3831585405
1489,189499.45815605533
1490,240283.51198383822
1491,196507.4014192121
1492,92772.6888407306
1493,189935.02128307385
1494,296146.2567330091
1495,289232.859938001
1496,234177.90682148773
1497,179356.3729120989
1498,171307.99176830665
1499,165744.6723070662
1500,158538.63530116505
1501,172862.09360800203
1502,145671.88684110538
1503,285949.3935156127
1504,242876.07618282543
1505,226216.8666019335
1506,187256.63981216794
1507,243758.23845390978
1508,201805.2185876229
1509,161343.3473147234
1510,142603.09775238254
1511,150636.22254627195
1512,177420.55827002617
1513,153434.39715070155
1514,154021.3272571012
1515,191574.76128559647
1516,155838.88011692834
1517,171981.3652968991
1518,131298.39279442746
1519,209219.82228703273
1520,125644.77492118231
1521,129085.38057413744
1522,178421.11885755422
1523,109918.60104984642
1524,126856.11980037663
1525,117845.10069923906
1526,110335.08848631804
1527,109203.94815617832
1528,140073.91404560857
1529,149888.07789018814
1530,187920.76464154595
1531,107173.63092062852
1532,98520.41946605676
1533,145263.9523171369
1534,127913.06674429221
1535,147110.59650791096
1536,107061.12735068472
1537,61466.37387124424
1538,148233.30955138578
1539,195071.10429988813
1540,98131.14517359203
1541,137869.76304287396
1542,140340.9312651913
1543,178792.44407483452
1544,89053.95836001453
1545,118533.80469962655
1546,138269.2962673634
1547,127974.84459428024
1548,142739.04480761057
1549,123739.99946355695
1550,133551.5103116178
1551,106879.06905410142
1552,133551.4279366516
1553,144739.68394146053
1554,116145.48887821658
1555,158328.30017872766
1556,86782.0207561088
1557,105014.96403544319
1558,102219.14781900267
1559,63664.84525839208
1560,134769.72693533506
1561,125654.64276294479
1562,131004.25251572233
1563,117708.94946215076
1564,153606.61681399198
1565,150157.2411192976
1566,238622.91767396755
1567,77794.90515779669
1568,233833.53827955376
1569,124441.88642625889
1570,142410.77183216836
1571,124122.0022518617
1572,140096.54802869877
1573,228337.56007733522
1574,119723.58172847671
1575,228694.46446985463
1576,250270.8235967716
1577,177955.6618873558
1578,150541.19626930525
1579,142904.30599540728
1580,197825.076275369
1581,156280.3328334159
1582,124218.83568527758
1583,282044.94433129573
1584,216363.91532266507
1585,133647.73523264678
1586,64104.56394185689
1587,107523.42748371063
1588,151885.0359562253
1589,96561.24734939585
1590,133613.4057675186
1591,89253.97077367824
1592,115275.48390987923
1593,126504.7968263964
1594,121956.51997125437
1595,106020.49329265635
1596,214455.83420836844
1597,196570.8970021489
1598,234110.17795267105
1599,167241.40266890667
1600,158605.6687058878
1601,66589.67659409698
1602,118452.7275428088
1603,71134.30192197266
1604,256818.55018754688
1605,241872.85146935674
1606,168736.79989032715
1607,178167.24618758593
1608,216941.5870065482
1609,180680.8742857256
1610,151683.73543620986
1611,138169.32754854855
1612,173150.2527876815
1613,165213.81080442414
1614,130533.87788331449
1615,96000.95179411047
1616,79333.04566724034
1617,95658.82595926893
1618,125271.45173800865
1619,138569.8986600964
1620,146842.75840632638
1621,138471.4244363303
1622,143369.6943206568
1623,256987.6293564337
1624,209534.2702986176
1625,117896.8359965845
1626,173406.92272892094
1627,193002.638951835
1628,282299.2782504721
1629,184889.6858051897
1630,341708.73419713165
1631,231902.33575193165
1632,246635.62627359986
1633,179192.43623412238
1634,184805.63904866614
1635,174397.75385980308
1636,152697.9434550884
1637,200748.08221935184
1638,177965.78330754492
1639,193327.23409103273
1640,251057.85488960877
1641,184721.93510153264
1642,245555.10150485497
1643,210988.4376052124
1644,236210.40058237858
1645,195674.21845904744
1646,159285.80773884058
1647,161382.96064379398
1648,128494.38478291611
1649,141262.29512128892
1650,112624.16670977595
1651,120583.72384829137
1652,98586.05695678898
1653,101219.61497977196
1654,142828.51832349683
1655,131907.5916542519
1656,138986.69689485256
1657,145552.65663895995
1658,143488.80253569002
1659,114724.9376535018
1660,157228.1293098938
1661,407730.7091677334
1662,396661.6654319948
1663,371998.4412139307
1664,474285.1951598568
1665,309414.7259200326
1666,336275.11299046484
1667,384647.67015508853
1668,354254.06070384965
1669,319037.42786316905
1670,352263.75199706823
1671,262826.47798427707
1672,412690.5984986526
1673,286521.8407546473
1674,239199.27975345115
1675,197780.68017730984
1676,196708.57599936952
1677,219284.33330937877
1678,435878.8756118364
1679,388160.08126205753
1680,325490.42418532196
1681,251121.13232038572
1682,322933.0081052913
1683,184925.37003925646
1684,176530.9744164434
1685,175907.89605755013
1686,166950.9452408812
1687,177607.6970904177
1688,189600.3378445322
1689,195301.47930334008
1690,199142.09946014904
1691,190407.22103038305
1692,268014.352404358
1693,173041.00816285206
1694,184094.52577520703
1695,170376.1309017401
1696,261251.25485072855
1697,175514.8667356083
1698,340579.02321140905
1699,307460.6101837691
1700,257695.46708089762
1701,275908.1093605256
1702,235010.7830174025
1703,235850.69491637932
1704,272314.1245866066
1705,242853.52336954884
1706,331172.7828224302
1707,211348.66106526714
1708,201037.50928930886
1709,261406.97856387967
1710,218544.7286831711
1711,278834.8438911349
1712,248066.2417082142
1713,278712.14208757377
1714,222491.3514028517
1715,210037.24415763782
1716,183360.30945873505
1717,178504.17368115074
1718,136711.17386625477
1719,211492.57070328048
1720,242172.5167493088
1721,163458.92961486845
1722,125407.8565974124
1723,155837.25416229072
1724,201792.04459474105
1725,237738.03382208126
1726,186759.9197703408
1727,150775.54774335382
1728,175656.56254699224
1729,169535.61415342276
1730,158118.20920392335
1731,119847.19918471061
1732,123835.6820114222
1733,112820.52258818928
1734,121763.09513311004
1735,125024.00712424297
1736,105949.52200105743
1737,292068.3166096011
1738,259470.93016036952
1739,234285.7148790505
1740,202755.40322724706
1741,184403.2117541591
1742,171317.28634869482
1743,180144.57345017733
1744,316083.83089486026
1745,219816.67775561634
1746,187996.06929294643
1747,214265.11943472864
1748,214964.55541439602
1749,142644.0518316503
1750,123878.29870504433
1751,254269.85396165476
1752,114606.1274251747
1753,150617.18029717595
1754,193152.9333139377
1755,163772.66353826955
1756,124196.34752977594
1757,120896.39832198071
1758,147293.0664467587
1759,162505.5472647201
1760,166724.32083359384
1761,147135.93517137502
1762,178179.93361494903
1763,191264.2083614202
1764,112554.29351703785
1765,167268.5158290326
1766,193120.52945814986
1767,221110.788013053
1768,139988.6479716284
1769,172740.00913396204
1770,155931.59878875138
1771,124675.25632545816
1772,129909.36531119111
1773,123836.62575214592
1774,140766.2261573701
1775,141900.5152193758
1776,132496.23161781728
1777,107333.39118562482
1778,139325.1231374272
1779,117781.50075607671
1780,179912.3282985076
1781,126702.40942038475
1782,84605.6901865987
1783,142253.6984277171
1784,108191.59253806742
1785,127170.00347603632
1786,137937.08322669257
1787,167778.25691662132
1788,60891.90152208731
1789,100332.61679101914
1790,77299.98649007043
1791,180507.96271590394
1792,160924.28126759126
1793,128230.50210915934
1794,156655.0074777263
1795,133291.6806272933
1796,136559.82826642937
1797,116403.92396986138
1798,119918.01988023844
1799,109656.82950286864
1800,135063.71135148578
1801,126513.23496092256
1802,146334.4010080994
1803,148506.71337890901
1804,134289.62008015646
1805,136631.39208770057
1806,127105.81556509715
1807,140145.18337397886
1808,128179.44936532012
1809,125980.14197611001
1810,135835.25106210462
1811,96336.38439397441
1812,99388.78339057801
1813,123432.47952378247
1814,94902.35030048285
1815,53761.449783532276
1816,101392.227486066
1817,104958.73527205258
1818,142779.85535899733
1819,125758.07085497175
1820,52093.905784430375
1821,121110.19872993311
1822,151376.89596272624
1823,45363.94201051137
1824,130406.99791145403
1825,141409.55506956967
1826,105110.96973533496
1827,100639.9420404133
1828,136868.73813967087
1829,130060.90658742197
1830,137663.15728036987
1831,143083.9565926437
1832,73056.79683480824
1833,142356.8044936681
1834,115414.46351424252
1835,114064.67040533162
1836,123199.42451116112
1837,86061.00936010062
1838,123937.44939507324
1839,101538.38466787605
1840,139707.93027115767
1841,135023.0812405865
1842,93289.7368198267
1843,127479.27138518404
1844,148834.41805304738
1845,145018.90263436612
1846,158036.4691887217
1847,172242.2397215776
1848,51749.092327314094
1849,111933.04908207597
1850,115258.37923309859
1851,149467.82495428642
1852,125059.15980348941
1853,118679.1401819655
1854,161141.11670371913
1855,153134.1396688294
1856,224715.80498072453
1857,129336.27074140815
1858,134148.3367525445
1859,118982.26694946444
1860,145962.02953408865
1861,118233.08669499855
1862,319429.06717447535
1863,295465.8357932758
1864,295565.0896190034
1865,343421.8415627195
1866,330513.2874064139
1867,224748.46479033685
1868,281498.4797634669
1869,203830.50940469286
1870,224843.75068585228
1871,259444.34846224298
1872,176344.77679338932
1873,233249.47243371423
1874,156948.3096237406
1875,197462.71159667376
1876,202011.62027891583
1877,210760.56320197415
1878,207702.85278083914
1879,127514.96481489889
1880,130896.63423106197
1881,244315.50484718042
1882,240044.87044565822
1883,185885.46773224507
1884,203669.24464260033
1885,237647.66290658124
1886,284240.12462040264
1887,218198.98891134365
1888,267826.63366065815
1889,172653.47041686036
1890,113766.36582732922
1891,136541.35917996094
1892,94637.2582404158
1893,126678.06005424242
1894,121555.48507931967
1895,131266.8273801766
1896,126992.06406590783
1897,116022.51434425908
1898,108109.86011248492
1899,167177.6912585991
1900,157535.6836132196
1901,171668.56148632496
1902,157136.21989517147
1903,221660.3200472693
1904,142692.88745569187
1905,201220.2908258447
1906,155872.0964631243
1907,209556.50990561952
1908,109667.75334734586
1909,130953.66663233716
1910,119456.29494004362
1911,225459.12773795874
1912,339453.8112577101
1913,138906.62804915113
1914,56447.393642173425
1915,292304.352601957
1916,66796.85585567895
1917,241206.9117942712
1918,141329.49332213346
1919,181905.0911162018
1920,160978.56543434237
1921,358998.2590134779
1922,316008.178839147
1923,241098.56889170108
1924,215531.80310619657
1925,196533.45464570343
1926,356751.3102602188
1927,132064.38457315415
1928,161642.78004200192
1929,125254.78869657444
1930,134450.45803347853
1931,142812.89933435206
1932,141425.5354596861
1933,185964.50079148222
1934,183133.42520549477
1935,171423.22659052812
1936,196811.81084902334
1937,186238.66911799187
1938,171690.27625723425
1939,242325.23696237654
1940,194728.07509638096
1941,169279.93856220687
1942,184253.69883515203
1943,220228.58750027546
1944,372923.7879331643
1945,399973.8328460532
1946,127639.76100214383
1947,261676.72636591695
1948,167350.56431913623
1949,251034.4003378661
1950,192115.3750720921
1951,236283.0758507463
1952,205738.52490071527
1953,165758.85591716613
1954,184387.53765202354
1955,136998.8328441328
1956,297617.27237051446
1957,151189.8269454925
1958,287021.81620157295
1959,146722.66884642065
1960,115916.49670943763
1961,118905.11871564783
1962,99172.82874426589
1963,107039.9173593332
1964,105127.80335099471
1965,138673.3819761861
1966,135497.1288445795
1967,296483.45863467455
1968,407749.8298475037
1969,382546.3397044534
1970,398864.43958547286
1971,464114.8705252726
1972,374585.763348704
1973,271930.4191709813
1974,339363.43450118153
1975,500659.28184527415
1976,274938.1754914811
1977,349797.7086188417
1978,342672.63104089873
1979,321057.7214267063
1980,205543.61362016818
1981,337822.9349375545
1982,220082.3292371863
1983,207022.27437671382
1984,171762.25733660354
1985,225912.65715809792
1986,206209.00695801867
1987,185312.83666851657
1988,174080.53852505184
1989,193165.30616575616
1990,207787.33611895115
1991,230585.62736977573
1992,216498.16822939971
1993,168891.93414187938
1994,226769.1810640851
1995,183309.91275940952
1996,249141.73579670597
1997,321019.2536592986
1998,306517.08802745485
1999,290476.2083948912
2000,321928.68304300617
2001,281443.0558761205
2002,239812.40061604197
2003,251349.3083267896
2004,283125.95896082383
2005,229419.53222190207
2006,221988.17175690562
2007,250845.02488723444
2008,212188.00039415405
2009,198049.66845649816
2010,195749.9566675639
2011,144149.5557817627
2012,173914.76452544704
2013,177827.89460114192
2014,184506.7165771183
2015,206941.8087718017
2016,191760.82833485046
