Id,SalePrice
1461,11.841618017359226
1462,11.88919960638432
1463,12.201318254491676
1464,12.215515823734465
1465,12.136602487067325
1466,12.138501001623212
1467,12.132284342835913
1468,12.077453678517541
1469,12.197627898526743
1470,11.981679096125758
1471,12.324249990781665
1472,11.499788273927269
1473,11.616757263847013
1474,11.928419246492572
1475,11.74027757576665
1476,12.627506206221414
1477,12.497338819868396
1478,12.752455664669144
1479,12.527919291037257
1480,12.690467104087645
1481,12.601708155509359
1482,12.202684548660791
1483,12.082046270311146
1484,12.118938965781398
1485,12.105436362385465
1486,12.213997595514755
1487,12.63822922290848
1488,12.458353191904315
1489,12.283176011208976
1490,12.212381524668816
1491,12.148236190424013
1492,11.649782632925342
1493,11.967918661813764
1494,12.547646883144258
1495,12.588410309123484
1496,12.363182069308907
1497,12.22562026840048
1498,11.946810289495534
1499,11.93572747026146
1500,11.957873473988435
1501,12.090144969817583
1502,12.058315327403735
1503,12.750841472766476
1504,12.367509039325638
1505,12.235484053401185
1506,12.019043954917828
1507,12.391823164992006
1508,12.034120942685501
1509,11.902922025219357
1510,11.944723079535223
1511,12.028987376927468
1512,12.02368639486934
1513,11.931145134360916
1514,11.638226206556705
1515,11.86876691946522
1516,11.933002874813692
1517,11.93752599780077
1518,11.81339845821744
1519,12.275166766213362
1520,11.884517687766703
1521,11.905989103779955
1522,11.970571501710198
1523,11.68813914797582
1524,11.640689406177836
1525,11.806068094988154
1526,11.790709342736946
1527,11.893597548313352
1528,11.820625825862479
1529,11.918928909273303
1530,11.99956542106743
1531,11.72512137826839
1532,11.262768137143004
1533,11.867980524305183
1534,11.807749186327682
1535,11.8330039133047
1536,11.74921175555369
1537,11.850585533622304
1538,11.752583543307853
1539,11.902807432259044
1540,11.270109826039107
1541,12.043436141064499
1542,11.849818981943939
1543,11.946483469915238
1544,11.363552484725762
1545,11.769765602621197
1546,11.741104799425969
1547,11.847264569775366
1548,11.760264202270136
1549,11.851322881123366
1550,11.821740870145042
1551,11.705459427406346
1552,11.851571887832804
1553,11.639853452500667
1554,11.761937150034987
1555,11.873344028536735
1556,11.606746099330525
1557,11.152719675166217
1558,11.767146789872248
1559,11.160196401866658
1560,11.696678711488603
1561,11.636519764190355
1562,11.899752566014229
1563,11.682620286277603
1564,12.008792521208573
1565,12.009465139632718
1566,12.210352089159954
1567,11.70784424812774
1568,12.34634036273066
1569,11.999132863929868
1570,11.937643024501007
1571,11.867610041353268
1572,11.906930255113071
1573,12.290744280123205
1574,11.883901785116738
1575,12.196108686454041
1576,12.74871335439329
1577,12.232306295432185
1578,11.74185505467465
1579,12.069657177798089
1580,12.202131175787278
1581,11.845630232772264
1582,11.881411266790307
1583,12.529767645753196
1584,12.322194050133103
1585,11.857194097751423
1586,11.742576384686068
1587,11.754285032166525
1588,11.812598575832435
1589,11.70741597789836
1590,11.78542967653525
1591,11.616562112163775
1592,11.77138082285297
1593,11.777384266731334
1594,11.619296774826923
1595,11.353103662697329
1596,11.884181665979234
1597,12.089083761403739
1598,12.18108127012721
1599,12.227050241525637
1600,12.197454682601737
1601,11.42529193908664
1602,11.908506026986243
1603,11.51458268678193
1604,12.232191710961628
1605,12.573616536447707
1606,12.0144564451825
1607,12.167484508494477
1608,12.290133298249199
1609,12.219263953883367
1610,12.059219244395608
1611,11.982068894345565
1612,12.21392781653515
1613,12.218571450535615
1614,11.546383295299147
1615,11.481241733793144
1616,11.571218604252778
1617,11.42942185925466
1618,11.788837363837994
1619,11.946857660000603
1620,12.287666859545196
1621,12.04864796136697
1622,11.660794240289881
1623,12.258334342504213
1624,12.392856654759564
1625,11.765997657812491
1626,11.954314703479707
1627,12.196212036617155
1628,12.446158587075193
1629,12.108799248855945
1630,12.384423781995082
1631,12.296314443598284
1632,12.253400317278334
1633,12.124294461976652
1634,12.145714167816832
1635,12.11589751741851
1636,12.149026152424423
1637,12.05491289889113
1638,11.992171685149646
1639,12.044349716053375
1640,11.975382543306921
1641,12.022234805611422
1642,12.23935267504034
1643,12.2544934868105
1644,12.268513832840254
1645,12.015425802312086
1646,11.9418078948495
1647,12.028921411573641
1648,11.96614653137892
1649,11.827665231467732
1650,11.7492746345677
1651,11.808671440560694
1652,11.485814757880716
1653,11.437920430073476
1654,11.90181025901148
1655,11.860661755661125
1656,11.879885506664879
1657,11.91331450113917
1658,11.894706521561426
1659,11.74950216156334
1660,12.029703793269109
1661,12.65145918261995
1662,12.685905218001004
1663,12.617541199955303
1664,12.667304073637911
1665,12.540482013010983
1666,12.652110534160613
1667,12.481712899529052
1668,12.640773168809142
1669,12.603842041122247
1670,12.784498124673513
1671,12.305236296157343
1672,12.642977716169321
1673,12.7389554393782
1674,12.45646780171357
1675,12.197345558605477
1676,12.264718762250546
1677,12.221986337526477
1678,12.672084953706095
1679,12.67762565017148
1680,12.247683374761936
1681,12.381258070419042
1682,12.610951608120256
1683,12.170287495580983
1684,12.063303832884264
1685,12.07655589606571
1686,12.040476905808307
1687,12.055336839317777
1688,12.215146928361873
1689,12.216385594049234
1690,12.094119978081514
1691,12.145719266256046
1692,12.384591784706034
1693,12.091415880719223
1694,12.162804130187762
1695,12.05516947240969
1696,12.50060283174363
1697,12.115821906909035
1698,12.739656160918566
1699,12.978694265425899
1700,12.42124596087057
1701,12.421216236552974
1702,12.5563106572021
1703,12.513803887330932
1704,12.590623552568692
1705,12.29574180279444
1706,12.714032288434542
1707,12.260722282074878
1708,12.224117063687737
1709,12.62674268359615
1710,12.409810016222375
1711,12.652259463227791
1712,12.262709408368577
1713,12.492053959571088
1714,12.167262907099479
1715,12.280307610772065
1716,12.118638633010042
1717,12.152700978991136
1718,11.634319385563629
1719,12.097149262613627
1720,12.467325812136322
1721,12.089627866877592
1722,11.633399153113341
1723,12.023705816576806
1724,12.533609596487503
1725,12.300917583956936
1726,12.178058422526341
1727,12.22668901410934
1728,12.165560936576112
1729,12.18480906415686
1730,12.02054516764394
1731,11.723370053056103
1732,11.88737261812836
1733,11.838536709449205
1734,11.722683587112803
1735,11.86693601797066
1736,11.758835453215307
1737,12.45847221624522
1738,12.390136751498572
1739,12.531369438405804
1740,12.242268809209616
1741,12.317744349126082
1742,12.088094212554493
1743,12.146483828134324
1744,12.408234438138079
1745,12.110983022633318
1746,12.055203910683973
1747,12.275648685522663
1748,12.153095905506433
1749,11.982849971296883
1750,11.79747410587142
1751,12.270535686867905
1752,11.730258177519902
1753,11.802389310021015
1754,12.103321675871259
1755,12.05360244273435
1756,11.705459880383806
1757,11.837075326966263
1758,11.98383471217314
1759,11.873287303192699
1760,12.1691882751676
1761,11.940582348159491
1762,12.107445177273286
1763,11.838700677191552
1764,11.815084808409997
1765,12.051497091601094
1766,11.943708638048713
1767,12.176053707575097
1768,11.799728952357782
1769,11.974329580987156
1770,11.864644359349585
1771,11.841409842225476
1772,11.694363239693699
1773,11.816880367803089
1774,11.83322403963548
1775,11.810642769250153
1776,11.758842839179465
1777,11.660562729357688
1778,11.828674260801495
1779,11.805076269068417
1780,12.087536387333618
1781,11.68749942889108
1782,11.708059152984102
1783,11.966725582364777
1784,11.670565196127741
1785,11.6103893580338
1786,11.543190676896911
1787,11.892617528069907
1788,11.302619993175554
1789,11.72450424576103
1790,11.755363320656421
1791,11.983779960532745
1792,11.73537064509486
1793,12.006540525433454
1794,11.991680006974628
1795,11.81794973402899
1796,11.88226506326455
1797,11.840088553700854
1798,11.82179950606732
1799,11.679442655016114
1800,11.759803965171155
1801,11.992163657513734
1802,11.86817240184302
1803,12.022420689775002
1804,11.965386333904224
1805,11.804537927204889
1806,11.887674507919579
1807,11.654954258124766
1808,11.665788972335012
1809,11.669671450736203
1810,11.896906451198666
1811,11.281528320591159
1812,11.241537673596742
1813,11.826110641429125
1814,11.562293340017236
1815,11.373302604808943
1816,11.701227561380717
1817,11.87353299073264
1818,11.684201822713938
1819,11.777510774435653
1820,11.159599448586624
1821,11.618399515559634
1822,11.994969068184894
1823,11.161055344968082
1824,11.696748336184896
1825,11.875937569675544
1826,11.676019597913779
1827,11.736889478411197
1828,11.775259674808732
1829,12.295945853309696
1830,11.765180664399777
1831,11.786278827194023
1832,11.306709151144211
1833,11.737802380096895
1834,11.978014141553524
1835,11.645938309621913
1836,11.781886599756747
1837,11.264757490617322
1838,11.782780247199284
1839,11.779480067226915
1840,12.003409456416119
1841,11.625990627852108
1842,11.747226846105335
1843,11.842330162615259
1844,11.920515578914392
1845,11.803400958912272
1846,11.886006266406
1847,11.750877595754396
1848,11.128790252721977
1849,11.721067712478352
1850,11.72761763391588
1851,11.752899997358899
1852,11.692502155126204
1853,11.693818367605713
1854,12.251130025589932
1855,12.117970380385529
1856,12.268792814422689
1857,11.993426248850874
1858,12.051903590330937
1859,11.700121131898221
1860,11.916768587937007
1861,11.697000322897416
1862,12.676222496896576
1863,12.676474394861833
1864,12.676473615371085
1865,12.90549893993087
1866,12.798130520433125
1867,12.528424027359923
1868,12.303760269192404
1869,12.271848120033535
1870,12.490639425595074
1871,12.508973208680905
1872,12.16219199234103
1873,12.350364656239691
1874,12.051961148499537
1875,12.244400983465624
1876,12.249437447051399
1877,12.202379598358409
1878,12.251725028581903
1879,11.83930939864577
1880,11.88525366911619
1881,12.673363730348594
1882,12.227224052887959
1883,12.217706649006999
1884,12.313681311759668
1885,12.29240051695468
1886,12.272809368739006
1887,12.252992789473362
1888,12.661387214231825
1889,12.159754361647906
1890,11.920207114699261
1891,11.961499576260973
1892,11.820228424321558
1893,11.539160275313831
1894,11.641582791749405
1895,11.866719599137687
1896,11.800392791960778
1897,11.852865201669749
1898,11.61492292918575
1899,12.005130524392097
1900,11.864772871404009
1901,11.965305816502418
1902,11.833192993127533
1903,11.940428117815525
1904,11.806034259241247
1905,11.993465307038818
1906,11.85339058260329
1907,11.846724052611405
1908,11.88224553766225
1909,11.906836636829352
1910,11.890266935944052
1911,12.194822386540865
1912,12.406615667628307
1913,11.88261277597099
1914,11.42376761290249
1915,12.562788842937888
1916,11.526877777206009
1917,12.342080029295468
1918,11.783157528658185
1919,11.913239292115108
1920,12.137269885202704
1921,12.689204791389042
1922,12.60458288754103
1923,12.051648885012789
1924,12.286306290658397
1925,12.179701679869284
1926,12.674593986245217
1927,11.778193849106117
1928,12.097816212341835
1929,11.722544931161742
1930,12.135107540866043
1931,12.321826441807906
1932,12.137826711649424
1933,12.00679039459029
1934,12.159237842458968
1935,12.168521944237341
1936,12.159791415755857
1937,12.10362471346155
1938,12.095716170994478
1939,12.191077249737825
1940,12.14514084135474
1941,12.088442710860756
1942,12.106787723784766
1943,12.23987511203127
1944,12.601275248978364
1945,12.611879549751386
1946,11.704440131350518
1947,12.484574173545731
1948,11.928170951983317
1949,12.19555778198688
1950,12.0598504237366
1951,12.027241333195967
1952,12.016096817352654
1953,11.999466153590248
1954,12.152809821707061
1955,11.970078965414809
1956,12.39432928601515
1957,11.9984544092923
1958,12.718835339497064
1959,11.992776483743933
1960,11.665074884930172
1961,11.796209164242208
1962,11.489028754457868
1963,11.716362497305346
1964,11.501701799690402
1965,11.888399686023767
1966,11.84220917082883
1967,12.620103561897269
1968,12.500056706748298
1969,12.712245008033904
1970,12.851817337559833
1971,12.882675074985595
1972,12.704203781277075
1973,12.459027847818838
1974,12.658633216265514
1975,12.728698936909327
1976,12.63237952132788
1977,12.66891104660626
1978,12.660717009515269
1979,12.599554358945726
1980,12.202356057877392
1981,12.664860948719161
1982,12.364080933876393
1983,12.406810697921319
1984,12.04673776226241
1985,12.288427023297896
1986,12.33644540924534
1987,12.148984290133185
1988,12.067969338705486
1989,12.0794848079951
1990,12.258124309798166
1991,12.334031612019901
1992,12.215830933667377
1993,12.065447016244267
1994,12.132704840508566
1995,12.095461902316778
1996,12.283427808475702
1997,12.60530173474571
1998,12.605125443929246
1999,12.313185039389799
2000,12.579197340583308
2001,12.64498259387631
2002,12.325830718259441
2003,12.610727097512674
2004,12.576463729520993
2005,12.23433519972146
2006,12.21417478772618
2007,12.255451215079658
2008,12.260672626854324
2009,12.221370016681359
2010,12.120703641226365
2011,11.722087221077548
2012,12.134762734455755
2013,12.284889242559624
2014,12.253299501773155
2015,12.190072524874925
2016,12.310421943404428
2017,12.224674466721291
2018,11.808420240060643
2019,11.945522821240502
2020,11.719790840445098
2021,11.709748626047652
2022,12.029498813993346
2023,12.025312478239284
2024,12.309649402643954
2025,12.51761220788406
2026,12.044606685913614
2027,11.931503160433751
2028,11.983839588711174
2029,12.080376704138041
2030,12.348301273023601
2031,12.323012300003542
2032,12.30611899900694
2033,12.332532072098434
2034,12.039153079488992
2035,12.322192728744318
2036,12.05353781855896
2037,12.037183379986274
2038,12.58005777017226
2039,12.33417618619712
2040,12.57368359961173
2041,12.257791994944773
2042,12.105037623589055
2043,12.02097919690802
2044,12.023545910783668
2045,12.01795443520647
2046,11.900241631279258
2047,11.968483203322371
2048,11.842657722603501
2049,11.830061592978836
2050,11.982241700436902
2051,11.713075876669157
2052,11.916238763055048
2053,11.842239816991345
2054,11.753582575752992
2055,11.98715235577761
2056,11.820843503621601
2057,11.855602384435642
2058,12.077221282217666
2059,11.829950842116105
2060,12.133809701660851
2061,11.968112743315903
2062,11.782734353439912
2063,11.678361176934464
2064,11.777656446829823
2065,11.717933738027876
2066,11.88121500568816
2067,11.69459664196481
2068,11.799154380293153
2069,11.504347587570448
2070,11.682239276243086
2071,11.647908342335246
2072,12.245275161694599
2073,11.784148304485738
2074,12.163554508699377
2075,11.966672380598967
2076,11.775885865219589
2077,11.886945112426515
2078,11.812455366759915
2079,11.80173830528501
2080,11.697339342247735
2081,11.633226060718794
2082,11.685459498552461
2083,11.841792025899284
2084,11.677135533459857
2085,11.760320243384548
2086,11.914392527921507
2087,11.904152153089385
2088,11.884970174306787
2089,11.584582910871532
2090,11.854985943773162
2091,11.634646402870114
2092,11.779615859885855
2093,11.598387364885475
2094,11.490296907249391
2095,11.861329968017824
2096,11.416078977340337
2097,11.596500389878035
2098,11.911748283667931
2099,11.511493306243626
2100,11.470739356291755
2101,11.754970865949412
2102,11.721767098856018
2103,11.716056334980198
2104,11.835385248408501
2105,11.613029954979027
2106,11.733226174426544
2107,11.949951425318442
2108,11.863849942490944
2109,11.788371271087259
2110,11.706520097247662
2111,11.714558721778786
2112,11.793923576986321
2113,11.833622098672985
2114,11.85218312622785
2115,11.944650297522717
2116,12.028763488122607
2117,11.902222780294744
2118,11.761829313588557
2119,11.5262343604712
2120,11.880950814285692
2121,11.567173685378425
2122,11.59009439169876
2123,11.85911479477865
2124,11.880924376324783
2125,11.753210281347176
2126,12.01160982080214
2127,11.595898682398825
2128,11.69936406806383
2129,11.81136820659347
2130,11.640652615603456
2131,11.888551653923614
2132,11.7369923260693
2133,11.640795182365695
2134,11.73009910490437
2135,11.834272496165282
2136,11.252239386051745
2137,11.765400664482945
2138,11.796032791372669
2139,11.986818338675533
2140,11.863654442697063
2141,11.996619408323381
2142,11.725134295191838
2143,12.005995795407893
2144,11.698815861384597
2145,11.879221998478792
2146,11.861592396908865
2147,11.864885471060608
2148,11.880166993300659
2149,12.028863001680493
2150,11.98318745645772
2151,11.62956203130033
2152,11.502106932246452
2153,11.842919696752153
2154,11.565037654622088
2155,11.793698965218708
2156,12.386559034106725
2157,12.371724465012182
2158,12.310499717413562
2159,12.185188326360777
2160,12.150022858357312
2161,12.490539853834584
2162,12.47146961244211
2163,12.66985793304174
2164,12.9778470407932
2165,11.827358747038758
2166,12.213684495226078
2167,12.29258091879382
2168,12.32621243111955
2169,12.291597686972516
2170,12.312798133632791
2171,11.839499155734936
2172,11.810431417629331
2173,11.906625085335227
2174,12.204407187870013
2175,12.726043997597017
2176,12.711625853867977
2177,12.28109885885594
2178,12.264638167622111
2179,11.885100975542402
2180,12.575931244624357
2181,12.21184160242359
2182,12.427474680324753
2183,12.217861927746046
2184,11.73299625011348
2185,11.968194209395811
2186,11.958861795441102
2187,11.929788109323548
2188,11.889781165403297
2189,12.095493385349855
2190,11.36080321620361
2191,11.381653929765573
2192,11.502022901716261
2193,11.553063452702649
2194,11.52022701850179
2195,11.781292760536378
2196,11.566100002609573
2197,11.755732017504391
2198,11.683925854559888
2199,11.813439083396327
2200,11.803708371519177
2201,11.777442189651385
2202,11.934150585347506
2203,11.773262498915543
2204,11.942995266391593
2205,11.65263187951409
2206,11.82703506518228
2207,11.933638397057956
2208,12.061680152733565
2209,11.917478049379657
2210,11.86390488894622
2211,11.73364050822907
2212,11.868907977297413
2213,11.388839700255772
2214,11.659944099244305
2215,11.97240981972605
2216,11.69711545444486
2217,11.581541029228728
2218,11.630593170415715
2219,11.74222185420923
2220,11.599783384951552
2221,12.304467568316008
2222,12.4285630571327
2223,12.555783506473214
2224,12.714213922631915
2225,11.987819107360421
2226,12.133764197778222
2227,12.241154427810287
2228,12.627133206432239
2229,12.28031908736285
2230,12.05608694599583
2231,12.356531014870649
2232,12.232168309753455
2233,12.078298817079112
2234,12.258884353837033
2235,12.20029840314814
2236,12.256782795789452
2237,12.550947755455326
2238,12.328658320421251
2239,11.627059823911084
2240,12.057140476488152
2241,11.893148219027575
2242,11.885116155590453
2243,11.700278644440981
2244,11.562700627680398
2245,11.472649211758547
2246,11.720402457460565
2247,11.56068540993908
2248,11.727067212315594
2249,11.766234792222692
2250,11.904720094623062
2251,11.602907274610855
2252,12.080334744398593
2253,12.064417105896819
2254,12.059672219514798
2255,12.141380243185676
2256,12.147590412259655
2257,12.11216620157699
2258,12.096051624962843
2259,12.058636132016625
2260,11.891853360181523
2261,12.138466292575027
2262,12.190804048267012
2263,12.762952323403077
2264,12.864447058251056
2265,12.181995114302802
2266,12.399362744231102
2267,12.720767663317506
2268,12.781819114846527
2269,11.92887744726999
2270,12.143194302609798
2271,11.997027771401664
2272,12.15503467810083
2273,12.009005071838235
2274,12.036616735468819
2275,11.997057345037677
2276,12.122082196345385
2277,12.095682220814362
2278,11.823928896792674
2279,11.81332343280385
2280,11.748505850238434
2281,12.309278134271256
2282,12.145982373794999
2283,11.522239228470943
2284,11.503375514093007
2285,11.761584679070667
2286,11.650720188796889
2287,12.698293844525622
2288,12.514972983031871
2289,12.615370982062217
2290,12.741147492656506
2291,12.590197664186023
2292,12.7398583005264
2293,12.71492240271671
2294,12.597905498539244
2295,12.878762439745643
2296,12.552847383968912
2297,12.675843150115796
2298,12.596332187200609
2299,12.63951638221356
2300,12.628414741131971
2301,12.71334322978805
2302,12.57294900075721
2303,12.314933940627016
2304,12.387305429522586
2305,12.261306434639575
2306,12.264939369620148
2307,12.2091344588156
2308,12.232059182646605
2309,12.496954853380323
2310,12.372228391029198
2311,12.144697450596372
2312,12.196279739960117
2313,12.066349484895557
2314,12.112094086989064
2315,12.121177759611887
2316,12.03191818856707
2317,12.078856091455789
2318,12.154808550873401
2319,12.06015024048521
2320,12.167864655154887
2321,12.31798748998413
2322,12.046661839711483
2323,12.14443482210235
2324,12.10576683359151
2325,12.231333330238444
2326,12.055984865866805
2327,12.228294267304138
2328,12.243565725198168
2329,12.114608194194588
2330,12.083042245533145
2331,12.597891376906865
2332,12.915524935270469
2333,12.62026820960585
2334,12.342206490209087
2335,12.32520568357646
2336,12.607698666760157
2337,12.249478816355959
2338,12.629433105616275
2339,12.213358502097908
2340,12.781007587876001
2341,12.169758986590299
2342,12.254221354984562
2343,12.346119006007157
2344,12.195382296462393
2345,12.502331283137885
2346,12.24054486771998
2347,12.132959726662456
